Bairros SP - Código,Bairros Fortaleza - Código,Bairros RJ - Código,Causa Afastamento 1 - Código,Causa Afastamento 2 - Código,Causa Afastamento 3 - Código,Motivo Desligamento - Código,CBO 2002 Ocupação - Código,CNAE 2.0 Classe - Código,CNAE 95 Classe - Código,Distritos SP - Código,Ind Vínculo Ativo 31/12 - Código,Faixa Etária - Código,Faixa Rem Média (SM) - Código,Faixa Hora Contrat - Código,Faixa Rem Dez (SM) - Código,Faixa Tempo Emprego - Código,Escolaridade Após 2005 - Código,Qtd Hora Contr,Idade,Ind CEI Vinculado - Código,Ind Estabelecimento Participante SIMPLES - Código,Mês Admissão - Código,Mês Desligamento - Código,Município Trab - Código,Município - Código,Nacionalidade - Código,Natureza Jurídica - Código,Ind Portador Defic - Código,Qtd Dias Afastamento,Raça Cor - Código,Região Adm DF - Código,Vl Rem Dezembro Nom,Vl Rem Dezembro (SM),Vl Rem Média Nom,Vl Rem Média (SM),CNAE 2.0 Subclasse - Codigo,Sexo - Código,Tamanho Estabelecimento - Código,Tempo Emprego,Tipo Admissão Trabalhador - Código,Tipo Estabelecimento - Código,Tipo Estabelecimento - Nome,Tipo Deficiência - Código,Tipo Vínculo - Código,IBGE Subsetor - Código,Vl Rem Janeiro SC,Vl Rem Fevereiro SC,Vl Rem Março SC,Vl Rem Abril SC,Vl Rem Maio SC,Vl Rem Junho SC,Vl Rem Julho SC,Vl Rem Agosto SC,Vl Rem Setembro SC,Vl Rem Outubro SC,Vl Rem Novembro SC,Ano Chegada Brasil,Ind Trabalho Intermitente - Código,Ind Trabalho Parcial - Código,Ind Vínculo Abandonado - Código,Categoria Trabalhador - Código
999997,999997,999997,999,999,999,0,251110,84116,75116,999997,1,5,7,5,7,5,9,40,31,0,0,0,0,999999,250750,10,1112,0,0,8,999997,6263.54,4.12,6420.86,4.22,8411600,2,9,25.0,0,1,CNPJ,0,96,24,6263.54,8151.39,6263.54,6263.54,6263.54,6263.54,6263.54,6263.54,6263.54,6263.54,6263.54,1198,0,0,0,306
999997,999997,999997,999,999,999,0,251110,84116,75116,999997,1,5,7,5,7,5,9,40,39,0,0,0,0,999999,250750,10,1112,0,0,8,999997,6263.66,4.12,6420.98,4.22,8411600,1,9,26.0,0,1,CNPJ,0,96,24,6263.66,6263.66,6263.66,6263.66,6263.66,6263.66,8151.55,6263.66,6263.66,6263.66,6263.66,1198,0,0,0,306
999997,999997,999997,999,999,999,0,251110,74901,74993,999997,1,4,5,6,5,2,9,44,27,0,1,8,0,999999,261160,10,2062,0,0,4,999997,4487.45,2.95,3942.65,2.59,7490199,2,3,4.8,2,1,CNPJ,0,10,19,0,0,0,0,0,0,0,3225.81,4000.00,4000.00,4000.00,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,72207,73202,999997,1,5,4,6,4,7,9,44,32,0,0,0,0,999999,211130,10,2062,0,0,8,999997,2916.15,1.92,2944.33,1.94,7220700,2,3,64.0,0,1,CNPJ,0,10,19,2916.16,0,3226.15,2916.15,2916.15,2916.15,2916.15,2916.15,2916.15,2916.15,2916.15,1198,0,0,0,101
999997,999997,999997,999,999,999,11,251110,42227,45292,999997,0,5,5,6,99,3,9,44,31,1,0,0,7,999999,290490,10,9999,0,0,8,999997,,.00,4549.97,2.99,4222701,1,2,10.2,0,6,CNO,0,10,15,5158.48,5072.73,5837.41,4767.91,4729.22,1734.05,0,0,0,0,0,1198,0,0,0,101
999997,999997,999997,999,999,999,11,251110,74901,74993,999997,0,5,5,6,99,5,9,44,31,0,0,0,2,999999,261160,10,2062,0,0,2,999997,,.00,3248.32,2.14,7490199,2,6,35.2,0,1,CNPJ,0,10,19,5940.66,555.98,0,0,0,0,0,0,0,0,0,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,74901,74993,999997,1,6,4,6,4,6,9,44,42,0,0,0,0,999999,261160,10,2062,0,0,9,999997,2957.67,1.94,3012.43,1.98,7490199,1,6,42.0,0,1,CNPJ,0,10,19,3022.71,3231.19,2831.22,2753.10,2937.79,2994.76,2991.11,3477.73,3029.35,2976.66,2945.82,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,72207,73202,999997,1,6,99,6,99,7,9,44,49,0,0,0,0,999999,230440,10,3999,0,0,8,999997,,.00,.00,.00,7220700,1,5,78.4,0,1,CNPJ,0,10,19,0,0,0,0,0,0,0,0,0,0,0,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,72207,73202,999997,1,6,5,6,5,7,9,44,46,0,1,0,0,999999,292740,10,2062,0,0,8,999997,4259.76,2.80,4438.12,2.92,7220700,1,3,62.8,0,1,CNPJ,0,10,19,4259.76,5115.86,5543.92,4259.76,4259.76,4259.76,4259.76,4259.76,4259.76,4259.76,4259.76,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,74901,74993,999997,1,7,7,6,7,6,9,44,50,0,0,0,0,999999,261160,10,2062,0,0,9,999997,6770.63,4.46,6464.79,4.25,7490199,1,6,38.0,0,1,CNPJ,0,10,19,6647.01,6200.93,6094.16,5827.72,6226.75,6293.69,6283.80,6226.75,7325.97,6763.35,6916.67,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,85317,80314,999997,1,5,9,5,9,8,9,40,37,0,0,0,0,999999,292740,10,1104,0,0,2,999997,13073.99,8.61,14019.31,9.23,8531700,2,10,136.1,0,1,CNPJ,0,30,23,11745.86,11745.86,11745.86,11745.86,11745.86,28983.09,13571.14,13571.14,13571.14,13657.94,13073.99,1198,0,0,0,301
999997,999997,999997,999,999,999,0,251110,74901,74993,999997,1,4,3,6,3,3,9,44,25,0,0,4,0,999999,261160,10,2062,0,0,8,999997,1951.16,1.28,2224.20,1.46,7490199,1,6,9.0,2,1,CNPJ,0,10,19,0,0,0,2287.96,1939.24,2352.77,2377.06,2227.53,2371.31,2712.02,1798.79,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,47741,52493,999997,1,7,3,6,3,8,9,44,54,0,1,0,0,999999,220120,10,2062,0,0,8,999997,1610.35,1.06,1655.08,1.09,4774100,2,3,136.0,0,1,CNPJ,0,10,16,1610.35,1610.35,1610.35,1610.35,1610.35,1610.35,1610.35,1610.35,1610.35,2147.13,1610.35,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,91023,92525,999997,1,5,7,6,7,3,9,44,31,0,0,3,0,999999,221060,10,3069,0,0,2,999997,7200.00,4.74,7200.00,4.74,9102301,2,5,10.0,2,1,CNPJ,0,10,21,0,0,7200.00,7200.00,7200.00,7200.00,7200.00,7200.00,7200.00,7200.00,7200.00,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,84116,75116,999997,1,5,10,5,10,8,10,40,39,0,0,0,0,999999,261160,10,1104,0,0,8,999997,22059.70,14.53,15765.13,10.38,8411600,2,10,194.9,0,1,CNPJ,0,30,24,13087.64,14054.64,13571.14,13571.14,21419.59,15140.83,15140.83,15140.83,16582.30,14706.47,14706.47,1198,0,0,0,301
999997,999997,999997,999,999,999,0,251110,74901,74993,999997,1,3,3,6,3,4,9,44,22,0,0,0,0,999999,261160,10,2062,0,0,8,999997,1863.66,1.22,2207.76,1.45,7490199,1,6,15.7,0,1,CNPJ,0,10,19,1623.38,2494.31,2666.09,2534.25,2043.89,1674.67,3082.00,2474.49,2006.70,2245.73,1783.97,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,84116,75116,999997,1,4,7,5,7,4,9,40,29,0,0,0,0,999999,250750,10,1112,0,0,8,999997,6263.65,4.12,6420.97,4.22,8411600,1,9,23.9,0,1,CNPJ,0,96,24,6263.65,6263.65,6263.65,6263.65,6263.65,6263.65,6263.65,6263.65,6263.65,8151.53,6263.65,1198,0,0,0,306
999997,999997,999997,999,999,999,0,251110,84116,75116,999997,1,5,7,5,7,4,9,40,34,0,0,0,0,999999,250750,10,1112,0,0,8,999997,6263.65,4.12,6263.65,4.12,8411600,2,9,17.0,0,1,CNPJ,0,96,24,6263.65,6263.65,6263.65,6263.65,6263.65,6263.65,6263.65,6263.65,6263.65,6263.65,6263.65,1198,0,0,0,306
999997,999997,999997,999,999,999,90,251110,72207,73202,999997,0,4,2,5,99,1,9,40,29,0,0,0,1,999999,230440,10,2062,0,0,2,999997,,.00,1129.03,.74,7220700,2,2,2.1,0,1,CNPJ,0,10,19,1129.03,0,0,0,0,0,0,0,0,0,0,1198,0,0,0,101
999997,999997,999997,999,999,999,11,251110,70204,74160,999997,0,4,6,6,6,3,9,44,27,0,0,4,12,999999,261160,10,2062,0,0,8,999997,4663.89,3.07,4556.50,3.00,7020400,2,3,7.9,2,1,CNPJ,0,10,19,0,0,0,4422.27,4422.27,4663.89,4422.27,4422.27,4663.89,4422.27,4905.51,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,85325,80322,999997,1,6,10,5,9,7,11,40,42,0,0,0,0,999999,240810,10,1104,0,0,8,999997,15052.29,9.91,15764.13,10.38,8532500,1,10,81.1,0,1,CNPJ,0,30,23,13212.68,12175.70,12175.70,12812.91,14381.42,31097.35,16052.29,16052.29,16052.29,15052.29,15052.29,1198,0,0,0,301
999997,999997,999997,999,999,999,11,251110,70204,74160,999997,0,5,6,6,99,4,9,44,35,0,0,0,9,999999,261160,10,2062,0,0,8,999997,,.00,5481.61,3.61,7020400,2,3,13.7,0,1,CNPJ,0,10,19,5662.30,5862.30,5862.30,5862.30,5862.30,5862.30,5862.30,5862.30,2636.12,0,0,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,72207,73202,999997,1,4,5,6,5,6,9,44,29,0,0,0,0,999999,230440,10,2062,0,0,8,999997,3778.95,2.48,3888.66,2.55,7220700,1,2,36.5,0,1,CNPJ,0,10,19,3778.95,3778.95,3778.95,3778.95,3778.95,3778.95,3778.95,4423.67,4450.77,3778.95,3778.95,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,72207,73202,999997,1,5,99,6,99,7,9,44,39,0,0,0,0,999999,230440,10,3999,0,0,8,999997,,.00,.00,.00,7220700,1,5,78.4,0,1,CNPJ,0,10,19,0,0,0,0,0,0,0,0,0,0,0,1198,0,0,0,101
999997,999997,999997,999,999,999,11,251110,72207,73202,999997,0,6,2,6,99,5,9,44,48,0,0,0,3,999999,230440,10,3999,0,0,8,999997,,.00,1518.00,1.00,7220700,1,5,25.3,0,1,CNPJ,0,10,19,1518.00,1518.00,253.00,0,0,0,0,0,0,0,0,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,70204,74160,999997,1,4,99,6,99,1,9,44,27,0,1,12,0,999999,261160,10,2062,0,0,8,999997,,.00,.00,.00,7020400,2,4,1.0,4,1,CNPJ,0,10,19,0,0,0,0,0,0,0,0,0,0,0,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,72207,73202,999997,1,5,99,6,99,7,9,44,38,0,0,0,0,999999,230440,10,3999,0,0,8,999997,,.00,.00,.00,7220700,1,5,80.6,0,1,CNPJ,0,10,19,0,0,0,0,0,0,0,0,0,0,0,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,74901,74993,999997,1,5,3,6,3,3,9,44,34,0,0,3,0,999999,261160,10,2062,0,0,8,999997,1574.91,1.03,1993.82,1.31,7490199,1,6,10.0,2,1,CNPJ,0,10,19,0,0,2200.00,2000.00,2023.33,2023.33,2023.33,2023.33,2023.33,2023.33,2023.33,1198,0,0,0,101
999997,999997,999997,999,999,999,12,251110,72207,73202,999997,0,3,2,6,99,1,9,44,22,0,0,11,11,999999,230440,10,2062,0,0,2,999997,,.00,1000.00,.65,7220700,2,2,.3,2,1,CNPJ,0,60,19,0,0,0,0,0,0,0,0,0,0,1000.00,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,72207,73202,999997,1,4,99,6,99,7,9,44,25,0,0,0,0,999999,230440,10,3999,0,0,8,999997,,.00,.00,.00,7220700,1,5,78.4,0,1,CNPJ,0,10,19,0,0,0,0,0,0,0,0,0,0,0,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,74901,74993,999997,1,5,4,6,3,2,9,44,31,0,0,8,0,999999,261160,10,2062,0,0,8,999997,2247.78,1.48,2421.41,1.59,7490199,1,6,4.6,2,1,CNPJ,0,10,19,0,0,0,0,0,0,0,1495.25,2721.02,3132.20,2510.82,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,72207,73202,999997,1,6,7,4,7,4,11,30,48,0,1,0,0,999999,292740,10,2062,0,0,2,999997,7000.00,4.61,7000.00,4.61,7220700,1,3,16.1,0,1,CNPJ,0,10,19,7000.00,7000.00,7000.00,7000.00,7000.00,7000.00,7000.00,7000.00,7000.00,7000.00,7000.00,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,72207,73202,999997,1,5,99,6,99,7,9,44,34,0,0,0,0,999999,230440,10,3999,0,0,8,999997,,.00,.00,.00,7220700,1,5,74.8,0,1,CNPJ,0,10,19,0,0,0,0,0,0,0,0,0,0,0,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,72207,73202,999997,1,5,99,6,99,7,9,44,34,0,0,0,0,999999,230440,10,3999,0,0,8,999997,,.00,.00,.00,7220700,1,5,78.4,0,1,CNPJ,0,10,19,0,0,0,0,0,0,0,0,0,0,0,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,72207,73202,999997,1,7,6,5,6,8,9,34,55,0,1,0,0,999999,421870,10,2062,0,0,2,999997,5472.84,3.60,5052.42,3.32,7220700,1,5,166.0,0,1,CNPJ,0,10,19,4360.63,4022.12,4022.12,4472.12,5189.28,5726.87,5558.04,6222.10,5373.63,5952.15,4257.13,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,84116,75116,999997,1,5,4,5,4,6,9,40,33,0,0,0,0,999999,430160,10,1244,0,0,2,999997,2754.11,1.81,3007.78,1.97,8411600,1,10,41.6,0,1,CNPJ,0,30,24,2899.06,2899.06,2899.06,2899.06,2899.06,2899.06,4348.59,2899.06,2899.06,2899.06,2899.06,1198,0,0,0,301
999997,999997,999997,999,999,999,0,251110,72207,73202,999997,1,6,6,5,6,7,9,40,44,0,1,0,0,999999,420540,10,2062,0,0,2,999997,4754.28,3.13,4681.32,3.08,7220700,2,2,95.0,0,1,CNPJ,0,10,19,6535.56,4320.11,4320.11,4320.11,4320.11,4320.11,4320.11,5162.53,4600.92,4600.92,4600.92,1198,0,0,0,101
999997,999997,999997,40,999,999,0,251110,85317,80314,999997,1,5,6,5,6,8,10,40,36,0,0,0,0,999999,420420,10,3069,1,1,2,999997,5015.84,3.30,5083.38,3.34,8531700,2,9,153.0,0,1,CNPJ,4,10,23,6070.07,4519.24,4739.32,4879.50,4869.76,4869.76,5015.84,5973.67,5015.84,5015.84,5015.84,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,84116,75116,999997,1,7,6,3,99,4,9,20,51,0,0,0,0,999999,431890,10,1244,0,0,2,999997,,.00,4676.95,3.07,8411600,2,9,13.3,0,1,CNPJ,0,30,24,3701.95,3701.95,3701.95,3701.96,3701.95,3701.95,6193.65,7261.52,7261.52,4769.82,3748.22,1198,0,0,0,301
999997,999997,999997,999,999,999,0,251110,85317,80314,999997,1,5,9,5,9,8,11,40,38,0,0,0,0,999999,410690,10,1104,0,0,2,999997,13103.38,8.63,13869.99,9.13,8531700,1,10,178.2,0,1,CNPJ,0,30,23,13653.50,13608.49,13608.49,13608.49,13608.49,0,13608.49,17460.47,14103.38,13103.38,13103.38,1198,0,0,0,301
999997,999997,999997,40,40,999,11,251110,85317,80314,999997,0,6,2,99,99,5,9,99,41,0,0,0,6,999999,420460,10,3069,0,60,2,999997,,.00,1354.74,.89,8531700,1,10,29.8,0,1,CNPJ,0,10,23,1426.00,1140.80,1197.76,1654.41,361.20,0,0,0,0,0,0,1198,1,0,0,111
999997,999997,999997,999,999,999,0,251110,85317,80314,999997,1,6,4,3,4,2,9,16,41,0,0,8,0,999999,420460,10,3069,0,0,2,999997,2994.40,1.97,2934.51,1.93,8531700,1,10,4.9,2,1,CNPJ,0,60,23,0,0,0,0,0,0,0,2694.96,2994.40,2994.40,2994.40,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,71120,74209,999997,1,5,5,6,5,4,9,44,30,0,0,0,0,999999,421950,10,2062,0,0,8,999997,4435.87,2.92,3628.66,2.39,7112000,2,5,19.3,0,1,CNPJ,0,10,19,3200.00,3200.00,3200.00,3360.00,3360.00,3408.00,3876.00,3876.00,3876.00,3876.00,3876.00,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,29301,34312,999997,1,6,5,6,5,2,9,44,43,0,0,9,0,999999,430510,10,2062,0,0,2,999997,4132.73,2.72,3457.20,2.27,2930101,1,6,3.5,2,1,CNPJ,0,10,6,0,0,0,0,0,0,0,0,1983.34,3976.87,3735.85,1198,0,0,0,101
999997,999997,999997,70,999,999,0,251110,85503,74160,999997,1,8,99,5,99,8,9,40,65,0,0,0,0,999999,420540,10,3069,0,365,2,999997,,.00,.00,.00,8550302,2,8,352.3,0,1,CNPJ,0,10,19,0,0,0,0,0,0,0,0,0,0,0,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,72207,73202,999997,1,5,4,6,4,1,9,44,33,0,1,12,0,999999,431560,10,2062,0,0,8,999997,2600.00,1.71,2600.00,1.71,7220700,2,2,1.0,2,1,CNPJ,0,10,19,0,0,0,0,0,0,0,0,0,0,0,1198,0,0,0,101
999997,999997,999997,999,999,999,21,251110,42219,45314,999997,0,5,6,6,99,7,9,44,37,0,1,0,5,999999,421950,10,2062,0,0,2,999997,,.00,5611.84,3.69,4221901,1,5,76.4,0,1,CNPJ,0,10,15,5923.25,4936.05,7179.71,5182.85,4837.33,0,0,0,0,0,0,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,72207,73202,999997,1,6,6,6,6,5,9,44,46,0,1,0,0,999999,421870,10,2062,0,0,2,999997,5758.90,3.79,4880.83,3.21,7220700,1,5,29.4,0,1,CNPJ,0,10,19,4840.30,4347.44,4347.44,4347.44,4539.63,4589.63,4733.34,5107.69,5096.08,5109.02,5753.07,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,84116,75116,999997,1,6,6,5,6,8,10,40,42,0,0,0,0,999999,431440,10,1244,0,0,2,999997,5935.89,3.91,4554.63,3.00,8411600,2,10,167.8,0,1,CNPJ,0,30,24,4099.74,4099.74,4099.74,4099.74,4099.74,5466.32,4947.01,4451.92,4451.92,4451.92,4451.92,1198,0,0,0,301
999997,999997,999997,999,999,999,0,251110,85317,80314,999997,1,7,9,5,9,8,10,40,56,0,0,0,0,999999,420540,10,1104,0,0,2,999997,11339.62,7.47,12405.01,8.17,8531700,2,10,150.3,0,1,CNPJ,0,30,23,14648.87,11332.56,11332.56,11332.56,12231.91,17763.55,12175.70,12175.70,12175.70,11175.70,11175.70,1198,0,0,0,301
999997,999997,999997,40,999,999,0,251110,72207,73202,999997,1,5,3,2,3,8,9,14,35,0,1,0,0,999999,421870,10,2062,0,15,2,999997,1915.57,1.26,1952.12,1.28,7220700,1,5,139.4,0,1,CNPJ,0,10,19,1819.75,1819.75,2005.73,1819.75,1895.55,1895.55,1895.55,2089.28,2437.88,1915.57,1915.56,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,72207,73202,999997,1,5,9,6,9,7,9,44,38,0,0,0,0,999999,431440,10,3999,0,0,2,999997,11115.16,7.32,11223.12,7.39,7220700,1,2,85.4,0,1,CNPJ,0,10,19,10678.11,10678.11,10678.11,10678.11,10678.11,11115.16,11115.16,11115.16,11115.16,14595.87,11115.16,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,72207,73202,999997,1,6,5,99,4,7,11,99,46,0,1,0,0,999999,421870,10,2062,0,0,2,999997,2861.78,1.88,3223.74,2.12,7220700,1,5,119.5,0,1,CNPJ,0,10,19,2709.71,3311.65,5309.15,2709.71,3035.37,2830.01,4133.91,2919.63,3140.35,2861.78,2861.78,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,72207,73202,999997,1,5,4,5,5,5,9,40,32,0,1,0,0,999999,431560,10,2135,0,0,9,999997,3100.00,2.04,3012.50,1.98,7220700,2,2,28.7,0,1,CNPJ,0,10,19,2850.00,2850.00,2850.00,2850.00,2850.00,2850.00,2850.00,3515.00,3385.00,3100.00,3100.00,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,72207,73202,999997,1,5,5,4,5,7,10,22,36,0,1,0,0,999999,421870,10,2062,0,0,2,999997,3948.66,2.60,3513.75,2.31,7220700,1,5,97.6,0,1,CNPJ,0,10,19,3613.46,3209.71,3627.20,3209.71,3330.01,3330.01,3330.01,3330.01,4020.30,3404.17,3811.78,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,84116,75116,999997,1,6,8,5,8,8,10,40,40,0,0,0,0,999999,430700,10,1244,0,0,8,999997,8295.48,5.46,8534.68,5.62,8411600,1,10,125.8,0,1,CNPJ,0,30,24,9312.75,8155.98,8190.48,8877.53,8272.98,8205.48,10148.59,8317.98,8160.48,8137.98,8340.48,1198,0,0,0,301
999997,999997,999997,999,999,999,0,251110,85317,80314,999997,1,7,9,5,9,3,10,40,54,0,0,2,0,999999,410690,10,1104,0,0,2,999997,11175.70,7.36,11417.17,7.52,8531700,2,10,10.2,2,1,CNPJ,0,30,23,0,0,10406.74,0,11745.86,0,0,12064.77,12175.70,11175.70,11175.70,1198,0,0,0,301
999997,999997,999997,999,999,999,21,251110,72207,73202,999997,0,5,7,6,2,8,11,44,37,0,1,0,12,999999,421870,10,2062,0,0,2,999997,903.33,.59,7009.82,4.61,7220700,1,5,170.1,0,1,CNPJ,0,10,19,8135.93,7115.82,7115.82,7115.82,7356.43,7356.43,7471.60,8792.61,7681.85,7652.29,7419.95,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,74901,74993,999997,1,8,5,6,5,8,9,44,65,0,1,0,0,999999,410690,10,2062,0,0,2,999997,4205.15,2.77,4200.08,2.76,7490199,1,2,143.2,0,1,CNPJ,0,10,19,4726.52,3883.36,3883.36,3883.36,3883.36,3883.36,4351.36,4117.36,4117.36,4117.36,5349.05,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,72207,73202,999997,1,5,99,99,99,4,9,99,35,0,1,0,0,999999,410420,10,2062,0,0,8,999997,,.00,.00,.00,7220700,1,2,19.9,0,1,CNPJ,0,10,19,0,0,0,0,0,0,0,0,296.89,222.89,0,1198,1,0,0,111
999997,999997,999997,999,999,999,0,251110,72207,73202,999997,1,6,5,6,6,1,9,44,46,0,1,11,0,999999,421870,10,2062,0,0,2,999997,4695.10,3.09,3326.41,2.19,7220700,2,5,1.4,2,1,CNPJ,0,60,19,0,0,0,0,0,0,0,0,0,0,1957.71,1198,0,0,0,101
999997,999997,999997,999,999,999,11,251110,82113,74993,999997,0,5,4,6,99,5,9,44,34,0,1,0,3,999999,411520,10,2062,0,0,9,999997,,.00,2913.75,1.92,8211300,1,1,27.2,0,1,CNPJ,0,10,19,4725.00,1102.50,0,0,0,0,0,0,0,0,0,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,71120,74209,999997,1,6,99,6,99,4,9,44,43,0,0,0,0,999999,420540,10,2062,0,0,2,999997,,.00,.00,.00,7112000,2,8,19.7,0,1,CNPJ,0,10,19,0,0,0,0,0,0,0,0,0,0,0,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,84116,75116,999997,1,6,7,3,7,4,9,20,48,0,0,0,0,999999,431750,10,1244,0,0,2,999997,7019.59,4.62,6509.69,4.29,8411600,1,10,22.8,0,1,CNPJ,0,30,24,5058.80,7230.56,6437.06,4315.00,5313.61,7248.43,6998.78,7373.26,7373.26,6749.12,6998.78,1198,0,0,0,301
999997,999997,999997,999,999,999,0,251110,71120,74209,999997,1,5,6,6,6,7,9,44,33,0,0,0,0,999999,421950,10,2062,0,0,2,999997,5144.89,3.38,4563.16,3.00,7112000,2,5,64.6,0,1,CNPJ,0,10,19,4743.67,3990.00,6438.41,4189.50,4189.50,4249.35,4974.80,4209.45,4209.45,4209.45,4209.45,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,71120,74209,999997,1,6,9,6,9,4,9,44,43,0,0,0,0,999999,420540,10,2062,0,0,2,999997,11058.60,7.28,11077.19,7.29,7112000,2,8,19.7,0,1,CNPJ,0,10,19,10500.00,10500.00,10500.00,10500.00,10500.00,10500.00,12250.00,11943.05,11943.05,11672.97,11058.60,1198,0,0,0,101
999997,999997,999997,999,999,999,21,251110,47440,52442,999997,0,5,2,6,99,1,9,44,37,0,0,8,8,999999,421950,10,2062,0,0,2,999997,,.00,1197.58,.78,4744001,2,4,.6,2,1,CNPJ,0,60,16,0,0,0,0,0,0,0,1197.58,0,0,0,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,72207,73202,999997,1,4,5,6,5,1,9,44,27,0,0,10,0,999999,411520,10,2062,0,0,8,999997,4500.00,2.96,4500.00,2.96,7220700,1,2,2.0,2,1,CNPJ,0,60,19,0,0,0,0,0,0,0,0,0,150.00,4500.00,1198,0,0,0,101
999997,999997,999997,999,999,999,11,251110,72207,73202,999997,0,6,5,6,99,7,9,44,45,0,0,0,5,999999,420460,10,2062,0,0,2,999997,,.00,4012.50,2.64,7220700,1,1,71.3,0,1,CNPJ,0,10,19,6000.00,4500.00,4500.00,1050.00,0,0,0,0,0,0,0,1198,0,0,0,101
999997,999997,999997,999,999,999,11,251110,85325,80322,999997,0,7,8,5,99,8,10,40,54,0,0,0,2,999999,431560,10,1139,0,0,2,999997,,.00,10406.74,6.85,8532500,2,10,180.5,0,1,CNPJ,0,30,23,10406.74,10406.74,0,0,0,0,0,0,0,0,0,1198,0,0,0,301
999997,999997,999997,999,999,999,0,251110,91023,92525,999997,1,7,9,5,10,8,9,40,59,0,0,0,0,999999,420820,10,1155,1,0,2,999997,15628.86,10.29,13131.03,8.65,9102301,1,5,273.6,0,1,CNPJ,1,30,21,11884.56,11884.56,11884.56,17430.40,12585.60,12600.19,12541.78,12541.78,12541.78,13024.15,13024.15,1198,0,0,0,301
999997,999997,999997,999,999,999,0,251110,84124,75124,999997,1,5,9,5,9,6,9,40,38,0,0,0,0,999999,431490,10,1023,0,0,2,999997,13581.60,8.94,13576.88,8.94,8412400,1,7,40.2,0,1,CNPJ,0,30,24,13438.99,13612.90,13612.90,13612.90,13612.90,13612.90,13612.90,13517.66,13612.90,13454.20,13639.82,1198,0,0,0,301
999997,999997,999997,999,999,999,0,251110,72207,73202,999997,1,4,5,6,7,4,9,44,28,0,1,0,0,999999,421870,10,2062,0,0,8,999997,6364.85,4.19,4351.56,2.86,7220700,2,5,14.8,0,1,CNPJ,0,10,19,3963.78,3963.78,3963.78,3963.78,4146.78,4146.78,4276.62,4416.47,4621.86,4195.10,4195.10,1198,0,0,0,101
999997,999997,999997,999,999,999,0,251110,47571,52493,999997,1,3,3,6,3,2,9,44,19,0,1,7,0,999999,411460,10,2062,0,0,2,999997,2020.86,1.33,2164.44,1.42,4757100,2,2,5.9,2,1,CNPJ,0,10,16,0,0,0,0,0,0,2055.38,2193.82,2174.23,2148.07,2394.29,1198,0,0,0,101
999997,999997,999997,999,999,999,11,251110,71120,74209,999997,0,5,6,6,4,5,9,44,32,0,0,0,12,999999,421950,10,2062,0,0,2,999997,2313.97,1.52,5036.57,3.31,7112000,1,5,29.3,0,1,CNPJ,0,10,19,4666.67,4700.00,6836.36,4935.00,4935.00,6132.43,6085.43,4958.50,4958.50,4958.50,4958.50,1198,0,0,0,101
